,VP1,VP0
2686,126294284.825595,118764165.84018518
2687,99919384.91309746,93961832.21478166
2688,121934700.23365757,114664515.34383711
2689,100243487.66909689,94266610.80009875
2690,132082154.04053484,124206941.49906527
2691,111382077.17541328,104741077.58361714
2692,177693048.63572952,167098350.6970617
2693,131430219.16438752,123593877.32237127
2694,126523379.52656794,118979601.09204182
2695,123024077.55876794,115688940.07913382
2696,115611737.52770273,108718550.39025009
2697,164797129.41950768,154971332.51431483
2698,110633235.24123771,104036884.29584226
2699,115096506.3996695,108234039.19308653
2700,128414738.77342878,120758190.70571868
2701,182000104.53387162,171148604.44905278
2702,126162540.20400442,118640276.30623879
2703,109386719.0821174,102864689.90835536
2704,104164518.41981791,97953855.61078967
2705,110935611.77007622,104321232.04971527
2706,117053247.73045439,110074112.57595257
2707,124317998.18640353,116905712.5104181
2708,142784787.47223452,134271445.47534883
2709,104223387.12514688,98009214.35241556
2710,125289015.4744157,117818834.25924797
2711,145194305.4618624,136537299.3460149
2712,151184607.4984449,142170438.05445236
2713,107516784.20394854,101106247.26554002
2714,133260518.80274603,125315047.92076708
2715,96471715.80715355,90719725.52700996
2716,106434384.15213951,100088383.79344393
2717,142076969.17887917,133605829.85154718
2718,134666829.3399922,126637509.17147963
2719,115375975.04150532,108496844.9104787
2720,125663160.49465205,118170671.40922661
2721,114406448.72535223,107585125.23640922
2722,114301783.30348536,107486700.34301443
2723,169360283.74421692,159262415.18462342
2724,140592026.95443496,132209425.21731907
2725,157935347.51807103,148518674.7014393
2726,88663804.92198564,83377350.33947067
2727,181269822.4862724,170461864.4407384
2728,109150315.5872302,102642381.63913515
2729,162631482.8886458,152934809.60991198
2730,109365921.91424146,102845132.74234396
2731,152680353.2621935,143577002.08215877
2732,130187084.39039178,122424862.70967986
2733,134795659.3682592,126758657.89062734
2734,94505832.06356044,88871054.8348323
2735,134031455.40061587,126040018.50900961
2736,180006923.58946383,169274264.11324075
2737,171932013.79799885,161680809.45341653
2738,168733706.303798,158673196.5422407
2739,180608239.3264557,169839727.2457098
2740,99481057.64989045,93549639.59773901
2741,122540030.17112891,115233753.33573164
2742,121620574.13621391,114369118.57285063
2743,161096605.5875105,151491447.20766157
2744,99630389.66510566,93690067.90171777
2745,128232985.79086973,120587274.48894449
2746,165210328.28524202,155359894.97921827
2747,141756641.6655647,133304601.41538326
2748,155333398.23273674,146071862.9802444
2749,112623766.84312643,105908733.2524542
2750,145773988.32378003,137082419.43313974
2751,145039876.43488234,136392077.9324242
2752,156347407.29412165,147025413.17846653
2753,144420852.3205056,135809962.259649
2754,138027322.46284306,129797637.62145822
2755,178773520.36954868,168114400.82441413
2756,156007286.76797006,146705571.8599991
2757,153976309.46043158,144795688.71601325
2758,181423852.527628,170606710.657661
2759,125931432.18024324,118422947.77313158
2760,178763818.65013123,168105277.5563627
2761,81867701.53900991,76986455.05582917
2762,136390838.18093386,128258726.4116603
2763,122181102.48209542,114896226.20499983
2764,121238225.4641646,114009566.9022525
2765,141731216.44723523,133280692.1399131
2766,138162134.71669084,129924411.88440588
2767,116697146.60998498,109739243.48361236
2768,170981502.87781486,160786971.4090939
2769,116202845.00617589,109274413.91724741
2770,154082424.1011098,144895476.4205874
2771,158239558.7203102,148804747.7388936
2772,167510811.56853288,157523215.18445656
2773,100908830.89349145,94892283.87114672
2774,69164807.98693281,65040953.65366786
2775,152991997.74920064,143870065.2052384
2776,117540241.36012039,110532069.89584742
2777,123619030.65219317,116248419.93170403
2778,80277940.2335993,75491481.03081429
2779,135751598.93464833,127657600.90576547
2780,128321247.77196953,120670273.97364165
2781,92089163.5900135,86598476.81778723
2782,173652556.87496006,163298767.57091635
2783,96946694.4139639,91166384.20287693
2784,120559298.21801396,113371119.7376274
2785,103603099.43004498,97425910.43813758
2786,100724451.17757455,94718897.53629428
2787,145517098.42684186,136840846.23475814
2788,163868083.34375215,154097679.50328133
2789,142136293.18150666,133661616.74401097
2790,124837811.36620891,117394532.5609657
2791,98594570.80270167,92716008.28116708
2792,137053735.05569175,128882098.99322568
2793,120120682.35691762,112958655.7299384
2794,107172921.6679432,100782887.04928984
2795,164673626.49699455,154855193.27973783
2796,163583186.49061072,153829769.22404295
2797,117138057.9966249,110153866.14936514
2798,123990674.89005387,116597905.40493657
2799,105803377.72301981,99495000.23457834
2800,102793288.68539537,96664383.51940532
2801,116753761.86196001,109792483.13086902
2802,156058967.51690146,146754171.21701127
2803,146888469.3843661,138130451.12901554
2804,141839460.5710485,133382482.36018741
2805,142658987.73779657,134153146.37302548
2806,105920214.3473154,99604870.63958685
2807,110063198.09632437,103500834.81342076
2808,138184496.15662655,129945440.05495705
2809,139586173.29624903,131263544.16785815
2810,126056530.03991498,118540586.84898385
2811,142406087.35855234,133915324.8229602
2812,111671056.63601272,105012827.05058973
2813,132230601.5842982,124346538.06695767
2814,150919986.84832367,141921595.03816593
2815,112383038.4943953,105682357.99271367
2816,144103758.38400894,135511774.6028361
2817,95617808.73041207,89916731.45792536
2818,117314491.63213527,110319780.17767194
2819,150329850.4954648,141366644.7347849
2820,132255012.61489056,124369493.6242072
2821,116576344.32906038,109625643.86867005
2822,78013862.17374152,73362395.4387988
2823,118954336.55641493,111861851.65626878
2824,100201471.40000083,94227099.69191359
2825,129572163.1299943,121846605.26398979
2826,154929059.15155694,145691632.04771075
2827,213521902.33933818,200790959.42433128
2828,134045949.95767033,126053648.84849943
2829,140925503.6269344,132523018.81255777
2830,136699570.27058527,128549050.78497759
2831,171020221.0900804,160823381.10244533
2832,118065791.08592911,111026284.45891657
2833,169357844.28925884,159260121.17873392
2834,121578258.96272585,114329326.38202716
2835,104950806.80756152,98693262.66004094
2836,95247244.79006802,89568261.87099047
2837,195516592.87292114,183859191.19407132
2838,84005054.61296342,78996371.46087143
2839,110845064.05123234,104236083.11117007
2840,160679456.59305078,151099170.13489857
2841,151073294.41111872,142065761.85329527
2842,144427681.0347247,135816383.82139358
2843,72256273.00092234,67948094.41714422
2844,175253571.0620521,164804323.54037976
2845,104897651.62659858,98643276.78193201
2846,104857281.34554712,98605313.52207088
2847,121050866.24488716,113833378.71273401
2848,122639527.72361189,115327318.48668125
2849,73601456.52682076,69213073.26853013
2850,184850415.14862433,173828969.30494472
2851,146745443.08512476,137995952.5715704
2852,110433129.50241731,103848709.58006904
2853,144740284.94757724,136110349.16590285
2854,122294362.20768872,115002732.97885703
2855,131228083.77262984,123403793.9688606
2856,174016987.1547267,163641469.20815322
2857,110191682.87149145,103621658.86469872
2858,106615185.05408432,100258404.69607052
2859,112495004.59113817,105787648.26852
2860,100131717.82225059,94161505.07306512
2861,177514500.88268355,166930448.60250193
2862,107745081.16151677,101320932.33831972
2863,95000841.27763143,89336549.82119317
2864,137444210.6679113,129249293.0466243
2865,114773057.18673101,107929875.18424518
2866,148341754.5519429,139497086.21383762
2867,175934532.23251787,165444683.35944524
2868,110121494.89077994,103555655.74355417
2869,120723339.00098635,113525379.81978703
2870,106457991.66716425,100110583.74361067
2871,122497938.82150789,115194171.62359215
2872,144874776.56803653,136236821.91277653
2873,125758716.3223404,118260529.85517488
2874,159269783.59107795,149773546.90168634
2875,133999314.852907,126009794.29622309
2876,123021230.71606068,115686262.97541632
2877,127579936.66724993,119973162.50021537
2878,150693845.7336853,141708937.26921555
2879,136830563.70597324,128672233.92114148
2880,127002803.62053883,119430440.19915397
2881,111776760.42317909,105112228.39821443
2882,117816368.80755028,110791733.63284771
2883,94260910.31303509,88640736.19897771
2884,124504550.90295106,117081142.28379688
2885,159555527.86954373,150042254.07970676
2886,103394281.57826513,97229543.05687863
2887,80949551.1252336,76123048.068264
2888,118147213.31832297,111102852.00529808
2889,96571233.83697586,90813309.93436638
2890,89632948.15909554,84288709.77504577
2891,130923375.80713384,123117253.78695953
2892,159080394.0829607,149595449.47644266
2893,158576428.48110083,149121532.11430955
2894,133866988.29688789,125885357.52486946
2895,108297405.43621242,101840325.05548106
2896,143199584.674704,134661510.97840908
2897,94712795.43563025,89065678.3071239
2898,120557408.3375086,113369342.53858736
2899,111762538.47979137,105098854.41818516
2900,134585131.9202551,126560682.84541292
2901,116908300.69121563,109937807.79992913
2902,136898579.91620946,128736194.76056877
2903,141715197.92931467,133265628.703579
2904,85276016.82847865,80191554.34304623
2905,139551171.34277657,131230629.15659954
2906,139142898.82465008,130846699.3127612
2907,113618491.69253859,106844149.03270175
2908,114564118.27480699,107733393.96088278
2909,177651741.01370183,167059505.98386082
2910,143398447.29003587,134848516.6901822
2911,164061849.80559886,154279892.91254848
2912,120978069.52998665,113764922.39950493
2913,102084057.75257747,95997439.4827809
2914,132333047.61547269,124442875.89770652
2915,145550847.91679385,136872583.45887098
2916,105888953.5657415,99575473.73811768
2917,87361341.95693703,82152544.89561908
2918,116815583.15758038,109850618.41874567
2919,153990012.97523713,144808575.17803493
2920,149968540.75932688,141026877.58315477
2921,148101211.04656133,139270884.77642208
2922,98322956.00653605,92460588.13495058
2923,146154910.88219574,137440630.02012256
2924,139227852.40626547,130926587.65663694
2925,136620810.34238932,128474986.80665313
2926,179846846.02238455,169123730.94580448
2927,144066756.81453273,135476979.19986367
2928,93663591.84232444,88079032.00141367
2929,149983875.80049968,141041298.29408026
2930,81645508.75768428,76777510.20637465
2931,120182099.82146524,113016411.26460168
2932,118972556.82870895,111878985.57047059
2933,115930469.65527843,109018278.56330454
2934,110115565.67123696,103550080.04538162
2935,139598684.34033826,131275309.25855167
2936,77170690.93281126,72569497.09642486
2937,125095529.10827018,117636884.24537003
2938,128537076.46304815,120873234.18277326
2939,164505634.03693148,154697217.13367245
2940,84671808.04187448,79623370.65497635
2941,137839360.98216948,129620883.07953171
2942,123318775.62514247,115966067.18806055
2943,141629372.859416,133184920.83268233
2944,118345860.63986062,111289655.25986645
2945,165383964.82849592,155523178.68795773
2946,135027584.72538903,126976755.02475142
2947,134766969.99135992,126731679.0774481
2948,108324873.35700059,101866155.24015073
2949,150009064.2460191,141064984.91398597
2950,137688543.46207955,129479057.8418157
2951,155494040.1383474,146222926.8383214
2952,145845579.37457454,137149741.9682883
2953,140281998.53734678,131917881.80826397
2954,130926369.91680218,123120069.37705281
2955,139189900.06505314,130890898.17035505
2956,209273886.50138268,196796225.5520315
2957,145285490.22917047,136623047.34990618
2958,102409693.1199188,96303659.29964563
2959,209313512.7238453,196833489.11674997
2960,139305318.81570852,130999435.24044363
2961,74732372.79592825,70276560.24675028
2962,148636275.11477536,139774046.40262115
2963,113906075.68814856,107114586.23732087
2964,194970848.6875673,183345986.23768565
2965,146557701.69374782,137819404.996426
2966,137514912.37455058,129315779.26351123
2967,102950524.14324409,96812244.03437391
2968,123089140.47209036,115750123.70781931
2969,133180886.00011194,125240163.11191437
2970,140773993.01452428,132380541.80717567
2971,125025593.9611421,117571118.88296232
2972,152063285.65130967,142996726.25910932
2973,131563466.96461135,123719180.41004048
2974,147641363.3798788,138838454.87967318
2975,120325227.91055058,113151005.54281461
2976,129630640.02600719,121901595.55737863
2977,129321430.97994877,121610822.66550884
2978,108386652.69246988,101924251.06969127
2979,139490480.3528202,131173556.78150244
2980,69437042.71417682,65296956.768444695
2981,138094263.99824834,129860587.86202887
2982,176346812.91651556,165832382.38790584
2983,135473387.59887493,127395977.5293313
2984,90064315.98247458,84694357.89906543
2985,127189095.33271751,119605624.53018205
2986,135388147.18056458,127315819.45099485
2987,119531711.35432863,112404801.29445754
2988,120047271.99825576,112889622.36059359
2989,116744065.785405,109783365.16923228
2990,133217487.22301127,125274582.03841111
2991,129313452.03425619,121603319.45322356
2992,129048105.23100437,121353793.57966498
2993,96513244.43033381,90758778.06448072
2994,123958904.07640354,116568028.8813357
2995,109389057.76788446,102866889.15327504
2996,174540167.98368785,164133456.1165153
2997,104206579.48039381,97993408.83982572
2998,130679405.85058865,122887830.19570859
2999,113377680.28204992,106617695.66364408
3000,125176670.0742986,117713187.29549728
3001,108211368.03311506,101759417.51145382
3002,119235616.02231869,112126360.22989239
3003,126678910.57379799,119125858.81947608
3004,175959745.03657034,165468392.88554075
3005,133595453.4175341,125630012.53053735
3006,133225650.94468455,125282259.00966929
3007,125486286.12939097,118004342.9290602
3008,105396146.90299383,99112049.97905737
3009,152651657.9443762,143550017.68228036
3010,149463609.84755754,140552052.46635696
3011,169595062.10210356,159483195.2133495
3012,157335050.0952075,147954169.1675519
3013,106978699.57380898,100600245.17416906
3014,112983753.80109638,106247256.49470295
3015,117262403.85625191,110270798.06211698
3016,236041013.69704887,221967400.4608677
3017,143793994.5133968,135220479.96704572
3018,121938994.3293742,114668553.41014017
3019,92796475.64129615,87263616.38348727
3020,114886910.62629662,108036940.27271469
3021,154454431.1344233,145245303.05810446
3022,163527145.15891474,153777069.27787647
3023,110550041.9197073,103958651.25902133
3024,121559624.18840474,114311802.67989826
3025,180719942.50214195,169944770.27675745
3026,121513945.11921547,114268847.16092043
3027,117155557.70984712,110170322.46681568
3028,104282796.71582842,98065081.72986612
3029,95169032.43871766,89494712.82101287
3030,142306966.9526276,133822114.33173607
3031,115442351.68598302,108559263.9409483
3032,123142609.05210659,115800404.29900406
3033,169707435.5750689,159588868.57614437
3034,132952097.52835171,125025015.83078462
3035,134186677.29160193,126185985.51320583
3036,194254285.52975628,182672147.14966393
3037,117463456.67072183,110459863.38548703
3038,142533253.5765445,134034908.93417905
3039,114683631.73973915,107845781.60367231
3040,116885964.63180016,109916803.4966204
3041,100543457.82982257,94548695.66217092
3042,135754933.8993358,127660737.0278771
3043,125199369.4052957,117734533.21083084
3044,163202215.66625696,153471513.24891073
3045,163207750.07924223,153476717.6803109
3046,154195441.9172427,145001755.70849532
3047,160032520.9962905,150490807.16259417
3048,180977532.81599686,170187002.13068286
3049,105655635.15169734,99356066.60613722
3050,156414720.11529997,147088712.56741855
3051,107261607.08119036,100866284.71958852
3052,200073126.5449932,188144047.95883828
3053,159265554.12022355,149769569.60707906
3054,138625575.87616143,130360221.01699284
3055,121930470.79109418,114660538.07583404
3056,148296500.08496007,139454529.98075724
3057,170389088.7434882,160229879.13375932
3058,106059853.5970531,99736184.09558804
3059,161854547.02402377,152204197.45275396
3060,177227113.2918799,166660196.09232897
3061,134740708.87689728,126706983.74497524
3062,153716890.03348985,144551736.80729452
3063,142447127.22513735,133953917.74525982
3064,105274589.8756511,98997740.61838989
3065,194677124.85929763,183069775.27928793
3066,153173146.55116093,144040413.2648317
3067,156999171.71844605,147638317.06628767
3068,117374170.20893666,110375900.50332353
3069,138249929.62411773,130006972.14404051
3070,143142641.19840255,134607962.67673954
3071,107031763.5110091,100650145.24879612
3072,153256934.09696218,144119205.0961376
3073,114124199.70937555,107319704.92077123
3074,127132114.53951587,119552041.13657996
3075,99191951.80773064,93277771.28452873
3076,163079007.46971554,153355651.16768414
3077,134630806.4243043,126603634.07144077
3078,120002036.64520866,112847084.10180742
3079,183344059.77969062,172412428.2548303
3080,118490009.34696111,111425209.30318181
3081,120034750.02923971,112877846.99635664
3082,109926277.28424755,103372077.71206087
3083,92574492.65413947,87054868.81951965
3084,124081871.16959289,116683664.23465824
3085,136240138.93428522,128117012.39549808
3086,121857747.2863779,114592150.60773498
3087,121410695.98356044,114171754.10966538
3088,106483125.40910111,100134218.92155792
3089,64798816.44766819,60935278.21520982
3090,105333466.59644528,99053106.89757015
3091,127557775.49571724,119952322.65734555
3092,158794421.74784914,149326527.839333
3093,95779380.16940087,90068669.42726105
3094,141252627.78844404,132830638.65633385
3095,86327817.4012936,81180642.78701738
3096,118924385.43434867,111833686.32770233
3097,125540470.17527176,118055296.32746431
3098,121868514.83699106,114602276.15829714
3099,94744457.0916297,89095452.18144518
3100,146350319.03390458,137624387.23580432
3101,120790572.09565106,113588604.2358066
3102,101962335.45035677,95882974.70151743
3103,165097914.56477177,155254183.76861933
3104,81153204.47442201,76314558.87312995
3105,123939627.59926838,116549901.7370199
3106,112950924.54606469,106216384.63779844
3107,95662493.56597221,89958752.02305494
3108,142324163.308222,133838285.37883042
3109,149197361.2643541,140301678.58020723
3110,142494234.11795655,133998215.9558932
3111,124346075.97545528,116932116.20081449
3112,118471125.2925134,111407451.18390301
3113,135097345.13642493,127042356.06946051
3114,113343650.74332318,106585695.08827055
3115,145683774.675408,136997584.64658466
3116,139570403.98737174,131248715.08182886
3117,131360381.62657261,123528203.7494588
3118,96390479.26741639,90643332.60162185
3119,125439242.95296673,117960104.63582143
3120,95350769.90398255,89665614.44568971
3121,110447041.07424788,103861791.69400844
3122,139658662.53586906,131331711.33858763
3123,115508142.06533064,108621131.66152108
3124,79421977.53809156,74686553.90633927
3125,126031755.60019882,118517289.55036807
3126,115677016.05080745,108779936.77328806
3127,171849631.99008784,161603339.5448576
3128,139076302.9364384,130784074.11065671
3129,142546257.8798633,134047137.8742148
3130,136189587.1363968,128069474.67741185
3131,124289222.10701472,116878652.16426322
3132,91941002.78471117,86459149.89197867
3133,130522794.23270322,122740556.32512347
3134,83441596.4616183,78466508.70878597
3135,153890439.7266076,144714938.84421495
3136,159941618.89869767,150405324.97463417
3137,98090017.4923029,92241538.25178955
3138,89799576.95188314,84445403.56057774
3139,108690478.31725965,102209961.51920892
3140,130757842.45113723,122961590.12434159
3141,125359515.75146687,117885131.05650246
3142,144786936.84427068,136154219.50891408
3143,200032917.15543368,188106235.99754032
3144,109346850.50602162,102827198.43999802
3145,131453802.5366477,123616054.56925182
3146,86552857.79997754,81392265.46865296
3147,135452134.67161098,127375991.77794397
3148,243821890.4374577,229284353.37648118
3149,166659213.77317277,156722392.70910108
3150,171782846.13505235,161540535.7024338
3151,160624612.0689758,151047595.63838306
3152,159770856.54035345,150244744.0815743
3153,112889967.95641616,106159062.49901704
3154,158647096.86630717,149187986.99650708
3155,120607380.6111194,113416335.28571539
3156,136373274.60637492,128242210.04051535
3157,97653004.62786289,91830581.6643373
3158,130832920.36940789,123032191.62740047
3159,150865055.36215627,141869938.76455036
3160,121709475.80718318,114452719.60680908
3161,100467218.42888007,94477001.92820983
3162,100218237.33651936,94242865.98306368
3163,193732246.16399765,182181233.6463674
3164,79040237.43044475,74327574.51534764
3165,122163897.58862916,114880047.12909223
3166,126224011.77953193,118698082.72559091
3167,136982582.03479767,128815188.37106124
3168,188955444.70445406,177689242.25095075
3169,110986609.4099517,104369189.02708755
3170,169740130.46917382,159619614.08320326
3171,138784981.19034457,130510122.01366578
3172,107510945.33002357,101100756.52625516
3173,182862293.89880955,171959386.98655665
3174,122740683.39915161,115422442.89743401
3175,122327309.7151233,115033716.03753133
3176,139897842.47205648,131556630.50770311
3177,118602302.62620623,111530807.25369416
3178,101298560.91300249,95258776.78675273
3179,142407423.11878052,133916580.94036473
3180,108026668.71935831,101585730.63433293
3181,73334288.40648971,68961834.67135985
3182,94892269.67252414,89234451.64523609
3183,111431379.13146102,104787439.9799234
3184,117158175.84068553,110172784.49528763
3185,197326151.17814222,185560857.13212657
3186,119303576.3237044,112190268.49395572
3187,105869700.16460234,99557368.29392411
3188,113960380.96355535,107165653.6371111
3189,169459016.06342623,159355260.72825631
3190,159468901.7728023,149960792.94206545
3191,169024632.72611746,158946776.88608092
3192,108661860.75625345,102183050.24000119
3193,201254599.73164135,189255077.46954483
3194,140181298.3421317,131823185.72046255
3195,102085000.37310483,95998325.90088597
3196,141259303.1733253,132836916.03078654
3197,129043319.92562312,121349293.59138222
3198,130179587.63475622,122417812.93754809
3199,116124211.83683944,109200469.13996387
3200,148999540.67427364,140115652.76439643
3201,121403750.91599995,114165223.13198365
3202,122258416.47801945,114968930.46272905
3203,123827717.64385873,116444664.25519884
3204,107647990.4850415,101229630.55678329
3205,113896549.02883992,107105627.59166563
3206,160099805.42663172,150554079.8534728
3207,120800843.69019276,113598263.40098006
3208,154952035.1345213,145713238.1200274
3209,156391825.44120038,147067182.95604005
3210,134847043.83244032,126806978.62845047
3211,152919064.51027334,143801480.50803545
3212,129687300.66854763,121954877.88885212
3213,130154190.32521017,122393929.9068394
3214,146131650.8699451,137418756.85336608
3215,136159826.5003087,128041488.47736521
3216,104298717.88169827,98080053.61862852
3217,108916374.07822616,102422388.56335482
3218,96774187.38367856,91004162.66148493
3219,146738415.5569542,137989344.04987642
3220,127170357.09134269,119588003.53007689
3221,132027554.50961046,124155597.38832855
3222,132839625.94196485,124919250.2044429
3223,132451059.76569057,124553851.73955865
3224,127173645.83735555,119591096.18923734
3225,166516083.89754868,156587796.75086924
3226,106744889.93855654,100380376.1093535
3227,155156407.65122756,145905425.21306014
3228,96803780.33123851,91031991.17119591
3229,115379654.31640954,108500304.81379499
3230,95125706.78567354,89453970.39905472
3231,107708948.6837269,101286954.20866501
3232,133140854.69425784,125202518.61633153
3233,108457262.62356088,101990650.9830178
3234,131551318.09315604,123707755.8979473
3235,128647558.901482,120977129.26130913
3236,154582001.23943475,145365266.97514752
3237,147873477.43413016,139056729.4601185
3238,90000100.73311429,84633971.39357133
3239,208050412.5246679,195645699.48925388
3240,100189699.28348501,94216029.47127688
3241,133166863.4114132,125226976.60033132
3242,109464883.4641032,102938193.84907427
3243,179558751.19769138,168852813.3695673
3244,128485913.6129154,120825121.84557278
3245,123738149.6797776,116360436.65491757
3246,87844941.6135653,82607310.60334188
3247,112043607.24800266,105363164.85666968
3248,104746960.5944293,98501570.49047239
3249,124122670.03803284,116722030.52798805
3250,110659772.75496715,104061839.54766464
3251,104966646.54471205,98708157.97515681
3252,130397458.30538107,122622693.3760694
3253,149940343.20421425,141000361.26758033
3254,172664310.4767255,162369443.97331274
3255,99376697.87386057,93451502.12647836
3256,150488193.26556093,141515546.5400666
3257,157530625.48618037,148138083.65109196
3258,114666650.81621881,107829813.14381783
3259,92699870.0356616,87172770.75112538
3260,120857925.32412954,113651941.62283038
3261,142167951.6890957,133691387.65764138
3262,173456667.9822112,163114558.27770245
3263,90269902.25618587,84887686.38055001
3264,158406006.80273044,148961271.58865952
3265,71443589.46296415,67183865.99136123
3266,119630878.37562326,112498055.62167573
3267,157981499.9426129,148562075.35262305
3268,110895539.74238685,104283549.26027927
3269,155912412.35014758,146616354.19581246
3270,169656637.10079014,159541098.88940042
3271,117475457.46836303,110471148.65245888
3272,119077319.65405227,111977502.05979662
3273,86986192.72493851,81799763.40859124
3274,105424570.47889833,99138778.83925207
3275,168083765.00825652,158062007.08171472
3276,133015378.02938396,125084523.32100417
3277,191880707.39901954,180440090.2743846
3278,171838321.47477657,161592703.40310326
3279,108061824.75461364,101618790.54046497
3280,117660488.07331768,110645147.06800626
3281,114502877.45132577,107675804.53531094
3282,99379203.65947397,93453858.50815122
3283,100116167.70543945,94146882.11008352
3284,174835847.12584716,164411505.80596393
3285,105389907.13893488,99106182.25214855
3286,135038328.43777964,126986858.1584115
3287,146786930.217581,138034966.09214318
3288,117988711.56042592,110953800.69163933
3289,132497072.61650719,124597121.1389041
3290,168062196.49800405,158041724.5635304
3291,152138725.03673923,143067667.67735648
3292,112342418.01769625,105644159.45476831
3293,121860556.40495585,114594792.23657128
3294,115576901.27023818,108685791.19560811
3295,114981371.0269574,108125768.60493018
3296,81964811.109304,77077774.60466704
3297,264218464.30636826,248464810.23471546
3298,129346211.40387413,121634125.59153375
3299,85101360.73075452,80027311.86933689
3300,100769167.52470662,94760947.73416264
3301,149499471.32213125,140585775.75098085
3302,129495393.70608294,121774413.1089334
3303,128894601.62167391,121209442.40699898
3304,157497419.80878067,148106857.81547335
3305,112655524.82628813,105938597.71056627
3306,101242549.31530973,95206104.80174136
3307,111662443.34928936,105004727.31896485
3308,115563649.91977379,108673329.93826513
3309,79790053.3036516,75032683.67240979
3310,115020326.59522633,108162401.50226739
3311,142704562.9766681,134196004.25242212
3312,114161697.40245791,107354966.86667801
3313,120061099.35562508,112902625.28124046
3314,153427213.3563395,144279331.6943266
3315,159009102.56821492,149528408.61792752
3316,126326948.26009794,118794881.76337658
3317,125216134.0729293,117750298.30875148
3318,122118312.79471417,114837180.26435812
3319,116841440.63875315,109874934.18399549
3320,103755704.92793,97569417.04798907
3321,122264031.59147638,114974210.78294887
3322,139947128.91471845,131602978.31558739
3323,102898906.47698955,96763703.9988228
3324,169078685.29983392,158997606.65116346
3325,148322633.6943352,139479105.41045398
3326,181659988.16171858,170828767.03690758
3327,90981034.3743775,85556418.24704598
3328,103501069.67713892,97329964.06565127
3329,154056896.39875162,144871470.77155447
3330,76591564.3825856,72024900.1516903
3331,107980446.39121927,101542264.24745561
3332,124719776.7464209,117283535.58925994
3333,129903779.71984592,122158449.68139064
3334,103490573.46414044,97320093.6745804
3335,125044891.6792802,117589266.00181617
3336,232103473.2171854,218264630.29039857
3337,129287280.89279121,121578708.72923501
3338,127058378.9400167,119482701.91842501
3339,159515582.90676662,150004690.77911645
3340,100666034.99810521,94663964.33931053
3341,153262164.5581686,144124123.69845596
3342,138913707.0256611,130631172.75222106
3343,98965288.17636962,93064622.15317988
3344,111856908.22265248,105187597.4979447
3345,85813865.59358405,80697334.63250372
3346,138734843.7534798,130462973.95091036
3347,130102677.11331579,122345488.09770423
3348,122669566.34462875,115355566.09719652
3349,91576701.96772519,86116569.99848637
3350,80493827.27518997,75694496.11139078
3351,118933590.00950621,111842342.09302068
3352,105999341.74743447,99679280.1798382
3353,92206148.10832192,86708486.2988362
3354,126947473.80649137,119378409.3473976
3355,141781415.46051952,133327898.1076807
3356,134065836.02116358,126072349.23344466
3357,100271528.07764974,94292979.33875586
3358,102602720.2817797,96485177.48864815
3359,151664512.97953352,142621729.84665284
3360,127432062.94181384,119834105.53754005
3361,205408634.12701195,193161433.41050377
3362,101204889.88265365,95170690.7597553
3363,115772639.52675797,108869858.83406608
3364,122577484.58096135,115268974.57909137
3365,100408884.27177843,94422145.86312555
3366,117569290.2421693,110559386.77918775
3367,113525462.32894026,106756666.41397789
3368,130293315.55444802,122524759.99008961
3369,145872612.8748391,137175163.63414666
3370,172846330.32402024,162540611.14338833
3371,106446135.69180122,100099434.6640925
3372,109407550.11094716,102884278.91640885
3373,166315921.38235238,156399568.64393163
3374,137251009.3357149,129067611.07194744
3375,124232043.87130734,116824883.10038692
3376,139411539.64103767,131099322.79855834
3377,117839211.27109505,110813214.14665224
3378,145964823.61711562,137261876.4406929
3379,75161160.90099764,70679782.46453379
3380,123719199.14140877,116342616.01572788
3381,135510575.0232462,127430947.70586224
3382,185552487.88659668,174489181.94401675
3383,126419999.68779995,118882385.13066298
3384,98507477.30530615,92634107.61097787
3385,117812456.40121299,110788054.49823193
3386,144466265.67235944,135852667.90431356
3387,211003190.79564267,198422422.51157922
3388,144183979.25690526,135587212.4190893
3389,147283546.3071994,138501972.14635846
3390,122448201.98139083,115147400.27256715
3391,130714112.76959893,122920467.76351961
3392,118498783.87142687,111433460.6589756
3393,120919567.42457843,113709908.39979546
3394,114816074.14506692,107970327.31698263
3395,143207696.72452998,134669139.35868114
3396,122524926.24857356,115219549.96330129
3397,99029000.5798516,93124535.79427347
3398,55327319.434973136,52028505.881656334
3399,130616943.68942778,122829092.25299732
3400,103247179.40930104,97091211.64770657
3401,128214992.87275526,120570354.37324926
3402,144970533.96874976,136326869.91324177
3403,147964901.1376359,139142702.15397295
3404,180560016.57008225,169794379.7033161
3405,116061027.29354084,109141051.88613315
3406,122792589.86728492,115471254.51545835
3407,161800720.22985926,152153580.00543535
3408,135891246.63785172,127788922.31120636
3409,111374598.65077871,104734044.95548859
3410,133434703.93020299,125478847.50514859
3411,80077206.63138242,75302715.88711594
3412,120624676.20432176,113432599.65351497
3413,134223307.20445237,126220431.41905572
3414,148743229.7890631,139874624.05498314
3415,91665235.12274167,86199824.48873708
3416,111432498.15854493,104788492.28659235
3417,155001560.73041445,145759810.82196805
3418,149893901.87240005,140956688.93481374
3419,148353293.47957307,139507937.1491478
3420,157038873.93631768,147675652.09529582
3421,138608497.67137894,130344161.07613455
3422,119481015.10891515,112357127.74132665
